Id,SalePrice
2735,127024.81393036805
2736,131203.80050422484
2737,104163.87425063155
2738,119215.87895925937
2739,162081.37078840414
2740,150480.59279852582
2741,113875.62128388556
2742,171085.0326257305
2743,139348.1633830479
2744,156077.2623405254
2745,150801.02040163078
2746,115652.21958218713
2747,168770.34411854576
2748,111970.41161243024
2749,132410.37369050365
2750,107961.35224741919
2751,127797.26634454262
2752,238030.87130642624
2753,174612.99010086735
2754,222502.89108523284
2755,132976.99554112752
2756,54336.206097208546
2757,50992.56199847581
2758,69096.55900723673
2759,160546.7948542724
2760,102796.98524507589
2761,130286.30077898805
2762,126224.73548805504
2763,224545.8500029922
2764,195460.7456501138
2765,284536.26498019765
2766,98996.15548144525
2767,54679.66678618954
2768,103504.4573870945
2769,114208.41022667871
2770,173904.69698866876
2771,89471.85170425544
2772,90335.07151011913
2773,139697.1690478751
2774,134263.46756255324
2775,104599.24421372148
2776,148830.38230062276
2777,161253.32860002154
2778,135025.88614029554
2779,81318.91633138689
2780,102542.30981075508
2781,82703.33247608866
2782,75595.76726661599
2783,75887.3112540748
2784,93025.05468397762
2785,112620.56020889827
2786,38699.34846661461
2787,109940.56440366502
2788,35728.212753529195
2789,173025.49873822322
2790,100786.37595728936
2791,95554.12335571577
2792,40615.01937585545
2793,169992.60417223047
2794,60974.04528989061
2795,107547.97941985133
2796,75317.87795950403
2797,198880.26686233992
2798,124337.59884060186
2799,101327.61947757681
2800,71721.76583880943
2801,104588.99888577033
2802,128044.26256878325
2803,146764.09989360627
2804,146283.97402453655
2805,103405.89693155303
2806,64520.69371543592
2807,167585.76370326523
2808,146096.61408481025
2809,109768.89596872358
2810,118970.09056788497
2811,170100.6072468937
2812,175267.53396753734
2813,131420.1306895644
2814,133068.54246336292
2815,87278.38286423078
2816,233701.87206674996
2817,155242.81194986543
2818,122975.9628339319
2819,189045.5018745833
2820,121267.42203300144
2821,104180.60994353937
2822,209782.86335323786
2823,265197.0455307738
2824,146758.91065504774
2825,173006.76356979343
2826,113607.48318187334
2827,116609.64328532014
2828,228873.35927006963
2829,243496.46105391555
2830,225394.36214859225
2831,195412.8742846559
2832,228914.12718882598
2833,272231.3751642639
2834,211762.87261532014
2835,213790.7729207396
2836,200880.1115661105
2837,179307.52618672652
2838,130693.78565322398
2839,177362.85079387692
2840,198982.83740863088
2841,204254.91207498056
2842,228976.02361332544
2843,143661.0637611429
2844,181209.58158458374
2845,101542.70131924166
2846,208732.854153289
2847,208579.5923482834
2848,236592.79745970503
2849,199851.23962693883
2850,294581.75214920146
2851,222647.96316360077
2852,248657.1987263027
2853,229428.05259610876
2854,155449.89716277085
2855,213373.18721756968
2856,198452.88664900954
2857,191815.35503598885
2858,210532.19147348998
2859,116440.98382501048
2860,123487.14663440164
2861,133383.72506201442
2862,214835.74636595184
2863,150346.34347321605
2864,234979.70432637085
2865,141257.61825353315
2866,178863.45654806588
2867,62506.29510514147
2868,125404.16539240815
2869,89588.16880737257
2870,126888.92637161852
2871,90287.61844256148
2872,-1562.0229945742758
2873,76709.34393506986
2874,127748.84335788968
2875,108104.30951187108
2876,183570.16297603003
2877,122762.29328279733
2878,144040.2568298214
2879,117159.07522696955
2880,81395.95057598362
2881,129759.76857089053
2882,146224.50819211628
2883,181445.61246685905
2884,214401.1307819693
2885,166358.90465306316
2886,214499.46225839527
2887,108663.01150500821
2888,136911.08079684665
2889,49204.46779587178
2890,51527.23902293062
2891,130880.1703214671
2892,49131.54022171791
2893,76102.35856576718
2894,49412.68864831538
2895,271519.1317961636
2896,248043.0319631322
2897,192902.6803287078
2898,155824.62009173294
2899,215968.36757966434
2900,164426.8426763597
2901,222451.209030326
2902,191891.7344820964
2903,304427.327931958
2904,317290.4966985909
2905,37192.11904252344
2906,254703.35187176557
2907,87942.96977489325
2908,112030.24334207678
2909,144392.3550041078
2910,61303.84834477154
2911,45348.28758826153
2912,150141.83123406512
2913,49773.48242842441
2914,53508.56316901371
2915,61891.51456168108
2916,53138.76161942794
2917,173104.52723841474
2918,104821.26794556843
2919,253866.04471524234
